audio_filename,original_filepath,converted_file_path,recorded_word
Terezinha_botugutabo.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_botugutabo.wav,data/converted_audio/bororo/sd1775410061_2.wav,botugutabo
Terezinha_kuieje01.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_kuieje01.wav,data/converted_audio/bororo/sd1775410062_1.wav,kuieje
Terezinha_kuieje01.wav,bororo/bor_lex06-teresinha-IMG_0715/Terezinha_kuieje01.wav,data/converted_audio/bororo/sd1775410062_2.wav,kuieje
Leonida_pawuje.wav,bororo/bor_lex01-leonida-IMG_0686/Leonida_pawuje.wav,data/converted_audio/bororo/sd1775410063_1.wav,pawuje
Leonida_pawuje.wav,bororo/bor_lex01-leonida-IMG_0686/Leonida_pawuje.wav,data/converted_audio/bororo/sd1775410063_2.wav,pawuje
kodu.wav,bororo/bor_lex22-fernando02/kodu.wav,data/converted_audio/bororo/sd1775410064_1.wav,kodu
kodu.wav,bororo/bor_lex22-fernando02/kodu.wav,data/converted_audio/bororo/sd1775410064_2.wav,kodu
ototouje.wav,bororo/bor_lex22-fernando02/ototouje.wav,data/converted_audio/bororo/sd1775410065_1.wav,ototouje
ototouje.wav,bororo/bor_lex22-fernando02/ototouje.wav,data/converted_audio/bororo/sd1775410065_2.wav,ototouje
aoTadawu.wav,bororo/bor_lex22-fernando02/aoTadawu.wav,data/converted_audio/bororo/sd1775410066_1.wav,ao tadawu
aoTadawu.wav,bororo/bor_lex22-fernando02/aoTadawu.wav,data/converted_audio/bororo/sd1775410066_2.wav,ao tadawu
jerimagaGirorire.wav,bororo/bor_lex22-fernando02/jerimagaGirorire.wav,data/converted_audio/bororo/sd1775410067_1.wav,jerimaga girorire
jerimagaGirorire.wav,bororo/bor_lex22-fernando02/jerimagaGirorire.wav,data/converted_audio/bororo/sd1775410067_2.wav,jerimaga girorire
boku.wav,bororo/bor_lex22-fernando02/boku.wav,data/converted_audio/bororo/sd1775410068_1.wav,boku
boku.wav,bororo/bor_lex22-fernando02/boku.wav,data/converted_audio/bororo/sd1775410068_2.wav,boku
aregodu.wav,bororo/bor_lex22-fernando02/aregodu.wav,data/converted_audio/bororo/sd1775410069_1.wav,aregodu
aregodu.wav,bororo/bor_lex22-fernando02/aregodu.wav,data/converted_audio/bororo/sd1775410069_2.wav,aregodu
toriPoro.wav,bororo/bor_lex22-fernando02/toriPoro.wav,data/converted_audio/bororo/sd1775410070_1.wav,tori poro
toriPoro.wav,bororo/bor_lex22-fernando02/toriPoro.wav,data/converted_audio/bororo/sd1775410070_2.wav,tori poro
